att_id,emp_id,att_date,status
46702,519,2024-03-23,Holiday
46703,519,2024-03-24,Holiday
46704,519,2024-03-25,Absent
46705,519,2024-03-26,Absent
46706,519,2024-03-27,Present
46707,519,2024-03-28,Present
46708,519,2024-03-29,Present
46709,519,2024-03-30,Holiday
46710,519,2024-03-31,Holiday
46711,520,2024-01-01,Present
46712,520,2024-01-02,Leave
46713,520,2024-01-03,Present
46714,520,2024-01-04,Present
46715,520,2024-01-05,Absent
46716,520,2024-01-06,Holiday
46717,520,2024-01-07,Holiday
46718,520,2024-01-08,Present
46719,520,2024-01-09,Present
46720,520,2024-01-10,Present
46721,520,2024-01-11,Present
46722,520,2024-01-12,Holiday
46723,520,2024-01-13,Holiday
46724,520,2024-01-14,Holiday
46725,520,2024-01-15,Present
46726,520,2024-01-16,Leave
46727,520,2024-01-17,Present
46728,520,2024-01-18,Present
46729,520,2024-01-19,Present
46730,520,2024-01-20,Holiday
46731,520,2024-01-21,Holiday
46732,520,2024-01-22,Present
46733,520,2024-01-23,Leave
46734,520,2024-01-24,Present
46735,520,2024-01-25,Present
46736,520,2024-01-26,Absent
46737,520,2024-01-27,Holiday
46738,520,2024-01-28,Holiday
46739,520,2024-01-29,Present
46740,520,2024-01-30,Leave
46741,520,2024-01-31,Leave
46742,520,2024-02-01,Present
46743,520,2024-02-02,Leave
46744,520,2024-02-03,Holiday
46745,520,2024-02-04,Holiday
46746,520,2024-02-05,Leave
46747,520,2024-02-06,Present
46748,520,2024-02-07,Present
46749,520,2024-02-08,Present
46750,520,2024-02-09,Absent
46751,520,2024-02-10,Holiday
46752,520,2024-02-11,Holiday
46753,520,2024-02-12,Leave
46754,520,2024-02-13,Absent
46755,520,2024-02-14,Holiday
46756,520,2024-02-15,Present
46757,520,2024-02-16,Present
46758,520,2024-02-17,Holiday
46759,520,2024-02-18,Holiday
46760,520,2024-02-19,Present
46761,520,2024-02-20,Present
46762,520,2024-02-21,Holiday
46763,520,2024-02-22,Present
46764,520,2024-02-23,Present
46765,520,2024-02-24,Holiday
46766,520,2024-02-25,Holiday
46767,520,2024-02-26,Present
46768,520,2024-02-27,Leave
46769,520,2024-02-28,Present
46770,520,2024-03-01,Holiday
46771,520,2024-03-02,Holiday
46772,520,2024-03-03,Holiday
46773,520,2024-03-04,Present
46774,520,2024-03-05,Absent
46775,520,2024-03-06,Present
46776,520,2024-03-07,Leave
46777,520,2024-03-08,Present
46778,520,2024-03-09,Holiday
46779,520,2024-03-10,Holiday
46780,520,2024-03-11,Present
46781,520,2024-03-12,Present
46782,520,2024-03-13,Present
46783,520,2024-03-14,Leave
46784,520,2024-03-15,Leave
46785,520,2024-03-16,Holiday
46786,520,2024-03-17,Holiday
46787,520,2024-03-18,Present
46788,520,2024-03-19,Leave
46789,520,2024-03-20,Present
46790,520,2024-03-21,Leave
46791,520,2024-03-22,Present
46792,520,2024-03-23,Holiday
46793,520,2024-03-24,Holiday
46794,520,2024-03-25,Present
46795,520,2024-03-26,Present
46796,520,2024-03-27,Present
46797,520,2024-03-28,Present
46798,520,2024-03-29,Present
46799,520,2024-03-30,Holiday
46800,520,2024-03-31,Holiday
46801,521,2024-01-01,Leave
46802,521,2024-01-02,Present
46803,521,2024-01-03,Holiday
46804,521,2024-01-04,Present
46805,521,2024-01-05,Present
46806,521,2024-01-06,Holiday
46807,521,2024-01-07,Holiday
46808,521,2024-01-08,Present
46809,521,2024-01-09,Absent
46810,521,2024-01-10,Present
46811,521,2024-01-11,Present
46812,521,2024-01-12,Absent
46813,521,2024-01-13,Holiday
46814,521,2024-01-14,Holiday
46815,521,2024-01-15,Holiday
46816,521,2024-01-16,Present
46817,521,2024-01-17,Present
46818,521,2024-01-18,Holiday
46819,521,2024-01-19,Present
46820,521,2024-01-20,Holiday
46821,521,2024-01-21,Holiday
46822,521,2024-01-22,Present
46823,521,2024-01-23,Present
46824,521,2024-01-24,Leave
46825,521,2024-01-25,Leave
46826,521,2024-01-26,Absent
46827,521,2024-01-27,Holiday
46828,521,2024-01-28,Holiday
46829,521,2024-01-29,Leave
46830,521,2024-01-30,Present
46831,521,2024-01-31,Present
46832,521,2024-02-01,Holiday
46833,521,2024-02-02,Present
46834,521,2024-02-03,Holiday
46835,521,2024-02-04,Holiday
46836,521,2024-02-05,Leave
46837,521,2024-02-06,Present
46838,521,2024-02-07,Present
46839,521,2024-02-08,Holiday
46840,521,2024-02-09,Present
46841,521,2024-02-10,Holiday
46842,521,2024-02-11,Holiday
46843,521,2024-02-12,Present
46844,521,2024-02-13,Present
46845,521,2024-02-14,Present
46846,521,2024-02-15,Present
46847,521,2024-02-16,Absent
46848,521,2024-02-17,Holiday
46849,521,2024-02-18,Holiday
46850,521,2024-02-19,Present
46851,521,2024-02-20,Present
46852,521,2024-02-21,Leave
46853,521,2024-02-22,Present
46854,521,2024-02-23,Present
46855,521,2024-02-24,Holiday
46856,521,2024-02-25,Holiday
46857,521,2024-02-26,Present
46858,521,2024-02-27,Holiday
46859,521,2024-02-28,Leave
46860,521,2024-03-01,Present
46861,521,2024-03-02,Holiday
46862,521,2024-03-03,Holiday
46863,521,2024-03-04,Present
46864,521,2024-03-05,Present
46865,521,2024-03-06,Present
46866,521,2024-03-07,Leave
46867,521,2024-03-08,Absent
46868,521,2024-03-09,Holiday
46869,521,2024-03-10,Holiday
46870,521,2024-03-11,Present
46871,521,2024-03-12,Leave
46872,521,2024-03-13,Absent
46873,521,2024-03-14,Present
46874,521,2024-03-15,Absent
46875,521,2024-03-16,Holiday
46876,521,2024-03-17,Holiday
46877,521,2024-03-18,Present
46878,521,2024-03-19,Present
46879,521,2024-03-20,Holiday
46880,521,2024-03-21,Holiday
46881,521,2024-03-22,Present
46882,521,2024-03-23,Holiday
46883,521,2024-03-24,Holiday
46884,521,2024-03-25,Present
46885,521,2024-03-26,Present
46886,521,2024-03-27,Leave
46887,521,2024-03-28,Present
46888,521,2024-03-29,Present
46889,521,2024-03-30,Holiday
46890,521,2024-03-31,Holiday
46891,522,2024-01-01,Absent
46892,522,2024-01-02,Absent
46893,522,2024-01-03,Present
46894,522,2024-01-04,Present
46895,522,2024-01-05,Present
46896,522,2024-01-06,Holiday
46897,522,2024-01-07,Holiday
46898,522,2024-01-08,Present
46899,522,2024-01-09,Present
46900,522,2024-01-10,Leave
46901,522,2024-01-11,Present
46902,522,2024-01-12,Present
46903,522,2024-01-13,Holiday
46904,522,2024-01-14,Holiday
46905,522,2024-01-15,Present
46906,522,2024-01-16,Present
46907,522,2024-01-17,Present
46908,522,2024-01-18,Holiday
46909,522,2024-01-19,Holiday
46910,522,2024-01-20,Holiday
46911,522,2024-01-21,Holiday
46912,522,2024-01-22,Present
46913,522,2024-01-23,Present
46914,522,2024-01-24,Present
46915,522,2024-01-25,Present
46916,522,2024-01-26,Present
46917,522,2024-01-27,Holiday
46918,522,2024-01-28,Holiday
46919,522,2024-01-29,Present
46920,522,2024-01-30,Present
46921,522,2024-01-31,Absent
46922,522,2024-02-01,Holiday
46923,522,2024-02-02,Leave
46924,522,2024-02-03,Holiday
46925,522,2024-02-04,Holiday
46926,522,2024-02-05,Holiday
46927,522,2024-02-06,Present
46928,522,2024-02-07,Present
46929,522,2024-02-08,Present
46930,522,2024-02-09,Holiday
46931,522,2024-02-10,Holiday
46932,522,2024-02-11,Holiday
46933,522,2024-02-12,Holiday
46934,522,2024-02-13,Present
46935,522,2024-02-14,Present
46936,522,2024-02-15,Leave
46937,522,2024-02-16,Present
46938,522,2024-02-17,Holiday
46939,522,2024-02-18,Holiday
46940,522,2024-02-19,Holiday
46941,522,2024-02-20,Present
46942,522,2024-02-21,Present
46943,522,2024-02-22,Present
46944,522,2024-02-23,Present
46945,522,2024-02-24,Holiday
46946,522,2024-02-25,Holiday
46947,522,2024-02-26,Present
46948,522,2024-02-27,Leave
46949,522,2024-02-28,Holiday
46950,522,2024-03-01,Present
46951,522,2024-03-02,Holiday
46952,522,2024-03-03,Holiday
46953,522,2024-03-04,Present
46954,522,2024-03-05,Present
46955,522,2024-03-06,Holiday
46956,522,2024-03-07,Present
46957,522,2024-03-08,Present
46958,522,2024-03-09,Holiday
46959,522,2024-03-10,Holiday
46960,522,2024-03-11,Present
46961,522,2024-03-12,Present
46962,522,2024-03-13,Present
46963,522,2024-03-14,Present
46964,522,2024-03-15,Leave
46965,522,2024-03-16,Holiday
46966,522,2024-03-17,Holiday
46967,522,2024-03-18,Present
46968,522,2024-03-19,Present
46969,522,2024-03-20,Present
46970,522,2024-03-21,Present
46971,522,2024-03-22,Present
46972,522,2024-03-23,Holiday
46973,522,2024-03-24,Holiday
46974,522,2024-03-25,Leave
46975,522,2024-03-26,Absent
46976,522,2024-03-27,Absent
46977,522,2024-03-28,Holiday
46978,522,2024-03-29,Present
46979,522,2024-03-30,Holiday
46980,522,2024-03-31,Holiday
46981,523,2024-01-01,Present
46982,523,2024-01-02,Present
46983,523,2024-01-03,Present
46984,523,2024-01-04,Absent
46985,523,2024-01-05,Leave
46986,523,2024-01-06,Holiday
46987,523,2024-01-07,Holiday
46988,523,2024-01-08,Absent
46989,523,2024-01-09,Present
46990,523,2024-01-10,Present
46991,523,2024-01-11,Present
46992,523,2024-01-12,Present
46993,523,2024-01-13,Holiday
46994,523,2024-01-14,Holiday
46995,523,2024-01-15,Present
46996,523,2024-01-16,Present
46997,523,2024-01-17,Present
46998,523,2024-01-18,Present
46999,523,2024-01-19,Holiday
47000,523,2024-01-20,Holiday
47001,523,2024-01-21,Holiday
47002,523,2024-01-22,Present
47003,523,2024-01-23,Present
47004,523,2024-01-24,Leave
47005,523,2024-01-25,Present
47006,523,2024-01-26,Present
47007,523,2024-01-27,Holiday
47008,523,2024-01-28,Holiday
47009,523,2024-01-29,Present
47010,523,2024-01-30,Absent
47011,523,2024-01-31,Present
47012,523,2024-02-01,Present
47013,523,2024-02-02,Absent
47014,523,2024-02-03,Holiday
47015,523,2024-02-04,Holiday
47016,523,2024-02-05,Holiday
47017,523,2024-02-06,Present
47018,523,2024-02-07,Absent
47019,523,2024-02-08,Present
47020,523,2024-02-09,Holiday
47021,523,2024-02-10,Holiday
47022,523,2024-02-11,Holiday
47023,523,2024-02-12,Present
47024,523,2024-02-13,Present
47025,523,2024-02-14,Present
47026,523,2024-02-15,Present
47027,523,2024-02-16,Present
47028,523,2024-02-17,Holiday
47029,523,2024-02-18,Holiday
47030,523,2024-02-19,Present
47031,523,2024-02-20,Present
47032,523,2024-02-21,Present
47033,523,2024-02-22,Leave
47034,523,2024-02-23,Present
47035,523,2024-02-24,Holiday
47036,523,2024-02-25,Holiday
47037,523,2024-02-26,Present
47038,523,2024-02-27,Present
47039,523,2024-02-28,Present
47040,523,2024-03-01,Absent
47041,523,2024-03-02,Holiday
47042,523,2024-03-03,Holiday
47043,523,2024-03-04,Present
47044,523,2024-03-05,Present
47045,523,2024-03-06,Holiday
47046,523,2024-03-07,Present
47047,523,2024-03-08,Holiday
47048,523,2024-03-09,Holiday
47049,523,2024-03-10,Holiday
47050,523,2024-03-11,Holiday
47051,523,2024-03-12,Present
47052,523,2024-03-13,Holiday
47053,523,2024-03-14,Present
47054,523,2024-03-15,Absent
47055,523,2024-03-16,Holiday
47056,523,2024-03-17,Holiday
47057,523,2024-03-18,Present
47058,523,2024-03-19,Holiday
47059,523,2024-03-20,Present
47060,523,2024-03-21,Absent
47061,523,2024-03-22,Present
47062,523,2024-03-23,Holiday
47063,523,2024-03-24,Holiday
47064,523,2024-03-25,Leave
47065,523,2024-03-26,Present
47066,523,2024-03-27,Leave
47067,523,2024-03-28,Present
47068,523,2024-03-29,Present
47069,523,2024-03-30,Holiday
47070,523,2024-03-31,Holiday
47071,524,2024-01-01,Holiday
47072,524,2024-01-02,Present
47073,524,2024-01-03,Holiday
47074,524,2024-01-04,Present
47075,524,2024-01-05,Holiday
47076,524,2024-01-06,Holiday
47077,524,2024-01-07,Holiday
47078,524,2024-01-08,Holiday
47079,524,2024-01-09,Holiday
47080,524,2024-01-10,Absent
47081,524,2024-01-11,Present
47082,524,2024-01-12,Present
47083,524,2024-01-13,Holiday
47084,524,2024-01-14,Holiday
47085,524,2024-01-15,Leave
47086,524,2024-01-16,Present
47087,524,2024-01-17,Leave
47088,524,2024-01-18,Present
47089,524,2024-01-19,Present
47090,524,2024-01-20,Holiday
47091,524,2024-01-21,Holiday
47092,524,2024-01-22,Absent
47093,524,2024-01-23,Present
47094,524,2024-01-24,Present
47095,524,2024-01-25,Present
47096,524,2024-01-26,Present
47097,524,2024-01-27,Holiday
47098,524,2024-01-28,Holiday
47099,524,2024-01-29,Absent
47100,524,2024-01-30,Holiday
47101,524,2024-01-31,Present
47102,524,2024-02-01,Present
47103,524,2024-02-02,Leave
47104,524,2024-02-03,Holiday
47105,524,2024-02-04,Holiday
47106,524,2024-02-05,Present
47107,524,2024-02-06,Present
47108,524,2024-02-07,Present
47109,524,2024-02-08,Leave
47110,524,2024-02-09,Absent
47111,524,2024-02-10,Holiday
47112,524,2024-02-11,Holiday
47113,524,2024-02-12,Present
47114,524,2024-02-13,Absent
47115,524,2024-02-14,Absent
47116,524,2024-02-15,Present
47117,524,2024-02-16,Holiday
47118,524,2024-02-17,Holiday
47119,524,2024-02-18,Holiday
47120,524,2024-02-19,Present
47121,524,2024-02-20,Holiday
47122,524,2024-02-21,Holiday
47123,524,2024-02-22,Present
47124,524,2024-02-23,Absent
47125,524,2024-02-24,Holiday
47126,524,2024-02-25,Holiday
47127,524,2024-02-26,Absent
47128,524,2024-02-27,Present
47129,524,2024-02-28,Present
47130,524,2024-03-01,Present
47131,524,2024-03-02,Holiday
47132,524,2024-03-03,Holiday
47133,524,2024-03-04,Present
47134,524,2024-03-05,Holiday
47135,524,2024-03-06,Present
47136,524,2024-03-07,Present
47137,524,2024-03-08,Present
47138,524,2024-03-09,Holiday
47139,524,2024-03-10,Holiday
47140,524,2024-03-11,Present
47141,524,2024-03-12,Holiday
47142,524,2024-03-13,Absent
47143,524,2024-03-14,Leave
47144,524,2024-03-15,Present
47145,524,2024-03-16,Holiday
47146,524,2024-03-17,Holiday
47147,524,2024-03-18,Leave
47148,524,2024-03-19,Present
47149,524,2024-03-20,Holiday
47150,524,2024-03-21,Leave
47151,524,2024-03-22,Absent
47152,524,2024-03-23,Holiday
47153,524,2024-03-24,Holiday
47154,524,2024-03-25,Present
47155,524,2024-03-26,Present
47156,524,2024-03-27,Present
47157,524,2024-03-28,Present
47158,524,2024-03-29,Present
47159,524,2024-03-30,Holiday
47160,524,2024-03-31,Holiday
47161,525,2024-01-01,Absent
47162,525,2024-01-02,Present
47163,525,2024-01-03,Present
47164,525,2024-01-04,Absent
47165,525,2024-01-05,Present
47166,525,2024-01-06,Holiday
47167,525,2024-01-07,Holiday
47168,525,2024-01-08,Present
47169,525,2024-01-09,Leave
47170,525,2024-01-10,Present
47171,525,2024-01-11,Present
47172,525,2024-01-12,Present
47173,525,2024-01-13,Holiday
47174,525,2024-01-14,Holiday
47175,525,2024-01-15,Absent
47176,525,2024-01-16,Present
47177,525,2024-01-17,Holiday
47178,525,2024-01-18,Leave
47179,525,2024-01-19,Present
47180,525,2024-01-20,Holiday
47181,525,2024-01-21,Holiday
47182,525,2024-01-22,Present
47183,525,2024-01-23,Holiday
47184,525,2024-01-24,Present
47185,525,2024-01-25,Holiday
47186,525,2024-01-26,Present
47187,525,2024-01-27,Holiday
47188,525,2024-01-28,Holiday
47189,525,2024-01-29,Leave
47190,525,2024-01-30,Present
47191,525,2024-01-31,Present
47192,525,2024-02-01,Leave
47193,525,2024-02-02,Holiday
47194,525,2024-02-03,Holiday
47195,525,2024-02-04,Holiday
47196,525,2024-02-05,Absent
47197,525,2024-02-06,Present
47198,525,2024-02-07,Present
47199,525,2024-02-08,Present
47200,525,2024-02-09,Absent
47201,525,2024-02-10,Holiday
47202,525,2024-02-11,Holiday
47203,525,2024-02-12,Present
47204,525,2024-02-13,Present
47205,525,2024-02-14,Present
47206,525,2024-02-15,Holiday
47207,525,2024-02-16,Present
47208,525,2024-02-17,Holiday
47209,525,2024-02-18,Holiday
47210,525,2024-02-19,Present
47211,525,2024-02-20,Holiday
47212,525,2024-02-21,Absent
47213,525,2024-02-22,Holiday
47214,525,2024-02-23,Present
47215,525,2024-02-24,Holiday
47216,525,2024-02-25,Holiday
47217,525,2024-02-26,Present
47218,525,2024-02-27,Present
47219,525,2024-02-28,Present
47220,525,2024-03-01,Present
47221,525,2024-03-02,Holiday
47222,525,2024-03-03,Holiday
47223,525,2024-03-04,Present
47224,525,2024-03-05,Present
47225,525,2024-03-06,Leave
47226,525,2024-03-07,Present
47227,525,2024-03-08,Absent
47228,525,2024-03-09,Holiday
47229,525,2024-03-10,Holiday
47230,525,2024-03-11,Leave
47231,525,2024-03-12,Present
47232,525,2024-03-13,Present
47233,525,2024-03-14,Present
47234,525,2024-03-15,Present
47235,525,2024-03-16,Holiday
47236,525,2024-03-17,Holiday
47237,525,2024-03-18,Present
47238,525,2024-03-19,Present
47239,525,2024-03-20,Holiday
47240,525,2024-03-21,Holiday
47241,525,2024-03-22,Present
47242,525,2024-03-23,Holiday
47243,525,2024-03-24,Holiday
47244,525,2024-03-25,Absent
47245,525,2024-03-26,Holiday
47246,525,2024-03-27,Present
47247,525,2024-03-28,Leave
47248,525,2024-03-29,Absent
47249,525,2024-03-30,Holiday
47250,525,2024-03-31,Holiday
47251,526,2024-01-01,Leave
47252,526,2024-01-02,Holiday
47253,526,2024-01-03,Present
47254,526,2024-01-04,Present
47255,526,2024-01-05,Holiday
47256,526,2024-01-06,Holiday
47257,526,2024-01-07,Holiday
47258,526,2024-01-08,Absent
47259,526,2024-01-09,Present
47260,526,2024-01-10,Present
47261,526,2024-01-11,Present
47262,526,2024-01-12,Absent
47263,526,2024-01-13,Holiday
47264,526,2024-01-14,Holiday
47265,526,2024-01-15,Leave
47266,526,2024-01-16,Leave
47267,526,2024-01-17,Present
47268,526,2024-01-18,Leave
47269,526,2024-01-19,Leave
47270,526,2024-01-20,Holiday
47271,526,2024-01-21,Holiday
47272,526,2024-01-22,Holiday
47273,526,2024-01-23,Leave
47274,526,2024-01-24,Present
47275,526,2024-01-25,Present
47276,526,2024-01-26,Absent
47277,526,2024-01-27,Holiday
47278,526,2024-01-28,Holiday
47279,526,2024-01-29,Present
47280,526,2024-01-30,Present
47281,526,2024-01-31,Present
47282,526,2024-02-01,Present
47283,526,2024-02-02,Present
47284,526,2024-02-03,Holiday
47285,526,2024-02-04,Holiday
47286,526,2024-02-05,Present
47287,526,2024-02-06,Present
47288,526,2024-02-07,Present
47289,526,2024-02-08,Leave
47290,526,2024-02-09,Absent
47291,526,2024-02-10,Holiday
47292,526,2024-02-11,Holiday
47293,526,2024-02-12,Absent
47294,526,2024-02-13,Holiday
47295,526,2024-02-14,Leave
47296,526,2024-02-15,Present
47297,526,2024-02-16,Holiday
47298,526,2024-02-17,Holiday
47299,526,2024-02-18,Holiday
47300,526,2024-02-19,Absent
47301,526,2024-02-20,Leave
47302,526,2024-02-21,Leave
47303,526,2024-02-22,Absent
47304,526,2024-02-23,Holiday
47305,526,2024-02-24,Holiday
47306,526,2024-02-25,Holiday
47307,526,2024-02-26,Present
47308,526,2024-02-27,Present
47309,526,2024-02-28,Holiday
47310,526,2024-03-01,Holiday
47311,526,2024-03-02,Holiday
47312,526,2024-03-03,Holiday
47313,526,2024-03-04,Present
47314,526,2024-03-05,Present
47315,526,2024-03-06,Present
47316,526,2024-03-07,Absent
47317,526,2024-03-08,Present
47318,526,2024-03-09,Holiday
47319,526,2024-03-10,Holiday
47320,526,2024-03-11,Leave
47321,526,2024-03-12,Absent
47322,526,2024-03-13,Present
47323,526,2024-03-14,Present
47324,526,2024-03-15,Present
47325,526,2024-03-16,Holiday
47326,526,2024-03-17,Holiday
47327,526,2024-03-18,Present
47328,526,2024-03-19,Present
47329,526,2024-03-20,Present
47330,526,2024-03-21,Leave
47331,526,2024-03-22,Present
47332,526,2024-03-23,Holiday
47333,526,2024-03-24,Holiday
47334,526,2024-03-25,Present
47335,526,2024-03-26,Present
47336,526,2024-03-27,Holiday
47337,526,2024-03-28,Present
47338,526,2024-03-29,Leave
47339,526,2024-03-30,Holiday
47340,526,2024-03-31,Holiday
47341,527,2024-01-01,Present
47342,527,2024-01-02,Leave
47343,527,2024-01-03,Present
47344,527,2024-01-04,Present
47345,527,2024-01-05,Present
47346,527,2024-01-06,Holiday
47347,527,2024-01-07,Holiday
47348,527,2024-01-08,Leave
47349,527,2024-01-09,Present
47350,527,2024-01-10,Absent
47351,527,2024-01-11,Present
47352,527,2024-01-12,Holiday
47353,527,2024-01-13,Holiday
47354,527,2024-01-14,Holiday
47355,527,2024-01-15,Present
47356,527,2024-01-16,Present
47357,527,2024-01-17,Leave
47358,527,2024-01-18,Leave
47359,527,2024-01-19,Present
47360,527,2024-01-20,Holiday
47361,527,2024-01-21,Holiday
47362,527,2024-01-22,Leave
47363,527,2024-01-23,Present
47364,527,2024-01-24,Present
47365,527,2024-01-25,Leave
47366,527,2024-01-26,Holiday
47367,527,2024-01-27,Holiday
47368,527,2024-01-28,Holiday
47369,527,2024-01-29,Present
47370,527,2024-01-30,Absent
47371,527,2024-01-31,Present
47372,527,2024-02-01,Present
47373,527,2024-02-02,Present
47374,527,2024-02-03,Holiday
47375,527,2024-02-04,Holiday
47376,527,2024-02-05,Present
47377,527,2024-02-06,Holiday
47378,527,2024-02-07,Holiday
47379,527,2024-02-08,Holiday
47380,527,2024-02-09,Leave
47381,527,2024-02-10,Holiday
47382,527,2024-02-11,Holiday
47383,527,2024-02-12,Present
47384,527,2024-02-13,Present
47385,527,2024-02-14,Present
47386,527,2024-02-15,Leave
47387,527,2024-02-16,Holiday
47388,527,2024-02-17,Holiday
47389,527,2024-02-18,Holiday
47390,527,2024-02-19,Present
47391,527,2024-02-20,Leave
47392,527,2024-02-21,Present
47393,527,2024-02-22,Holiday
47394,527,2024-02-23,Present
47395,527,2024-02-24,Holiday
47396,527,2024-02-25,Holiday
47397,527,2024-02-26,Leave
47398,527,2024-02-27,Present
47399,527,2024-02-28,Present
47400,527,2024-03-01,Present
47401,527,2024-03-02,Holiday
47402,527,2024-03-03,Holiday
47403,527,2024-03-04,Present
47404,527,2024-03-05,Present
47405,527,2024-03-06,Holiday
47406,527,2024-03-07,Present
47407,527,2024-03-08,Holiday
47408,527,2024-03-09,Holiday
47409,527,2024-03-10,Holiday
47410,527,2024-03-11,Holiday
47411,527,2024-03-12,Present
47412,527,2024-03-13,Present
47413,527,2024-03-14,Present
47414,527,2024-03-15,Holiday
47415,527,2024-03-16,Holiday
47416,527,2024-03-17,Holiday
47417,527,2024-03-18,Absent
47418,527,2024-03-19,Leave
47419,527,2024-03-20,Leave
47420,527,2024-03-21,Leave
47421,527,2024-03-22,Present
47422,527,2024-03-23,Holiday
47423,527,2024-03-24,Holiday
47424,527,2024-03-25,Holiday
47425,527,2024-03-26,Present
47426,527,2024-03-27,Present
47427,527,2024-03-28,Present
47428,527,2024-03-29,Present
47429,527,2024-03-30,Holiday
47430,527,2024-03-31,Holiday
47431,528,2024-01-01,Leave
47432,528,2024-01-02,Holiday
47433,528,2024-01-03,Present
47434,528,2024-01-04,Present
47435,528,2024-01-05,Present
47436,528,2024-01-06,Holiday
47437,528,2024-01-07,Holiday
47438,528,2024-01-08,Absent
47439,528,2024-01-09,Leave
47440,528,2024-01-10,Holiday
47441,528,2024-01-11,Present
47442,528,2024-01-12,Present
47443,528,2024-01-13,Holiday
47444,528,2024-01-14,Holiday
47445,528,2024-01-15,Present
47446,528,2024-01-16,Present
47447,528,2024-01-17,Present
47448,528,2024-01-18,Present
47449,528,2024-01-19,Leave
47450,528,2024-01-20,Holiday
47451,528,2024-01-21,Holiday
47452,528,2024-01-22,Present
47453,528,2024-01-23,Present
47454,528,2024-01-24,Present
47455,528,2024-01-25,Holiday
47456,528,2024-01-26,Present
47457,528,2024-01-27,Holiday
47458,528,2024-01-28,Holiday
47459,528,2024-01-29,Leave
47460,528,2024-01-30,Absent
47461,528,2024-01-31,Present
47462,528,2024-02-01,Present
47463,528,2024-02-02,Present
47464,528,2024-02-03,Holiday
47465,528,2024-02-04,Holiday
47466,528,2024-02-05,Present
47467,528,2024-02-06,Present
47468,528,2024-02-07,Absent
47469,528,2024-02-08,Leave
47470,528,2024-02-09,Present
47471,528,2024-02-10,Holiday
47472,528,2024-02-11,Holiday
47473,528,2024-02-12,Holiday
47474,528,2024-02-13,Present
47475,528,2024-02-14,Present
47476,528,2024-02-15,Present
47477,528,2024-02-16,Present
47478,528,2024-02-17,Holiday
47479,528,2024-02-18,Holiday
47480,528,2024-02-19,Absent
47481,528,2024-02-20,Present
47482,528,2024-02-21,Present
47483,528,2024-02-22,Present
47484,528,2024-02-23,Leave
47485,528,2024-02-24,Holiday
47486,528,2024-02-25,Holiday
47487,528,2024-02-26,Present
47488,528,2024-02-27,Present
47489,528,2024-02-28,Present
47490,528,2024-03-01,Holiday
47491,528,2024-03-02,Holiday
47492,528,2024-03-03,Holiday
47493,528,2024-03-04,Present
47494,528,2024-03-05,Present
47495,528,2024-03-06,Leave
47496,528,2024-03-07,Present
47497,528,2024-03-08,Present
47498,528,2024-03-09,Holiday
47499,528,2024-03-10,Holiday
47500,528,2024-03-11,Present
47501,528,2024-03-12,Present
47502,528,2024-03-13,Absent
47503,528,2024-03-14,Present
47504,528,2024-03-15,Absent
47505,528,2024-03-16,Holiday
47506,528,2024-03-17,Holiday
47507,528,2024-03-18,Present
47508,528,2024-03-19,Present
47509,528,2024-03-20,Present
47510,528,2024-03-21,Present
47511,528,2024-03-22,Holiday
47512,528,2024-03-23,Holiday
47513,528,2024-03-24,Holiday
47514,528,2024-03-25,Present
47515,528,2024-03-26,Present
47516,528,2024-03-27,Present
47517,528,2024-03-28,Leave
47518,528,2024-03-29,Present
47519,528,2024-03-30,Holiday
47520,528,2024-03-31,Holiday
47521,529,2024-01-01,Leave
47522,529,2024-01-02,Present
47523,529,2024-01-03,Present
47524,529,2024-01-04,Holiday
47525,529,2024-01-05,Holiday
47526,529,2024-01-06,Holiday
47527,529,2024-01-07,Holiday
47528,529,2024-01-08,Present
47529,529,2024-01-09,Present
47530,529,2024-01-10,Present
47531,529,2024-01-11,Present
47532,529,2024-01-12,Leave
47533,529,2024-01-13,Holiday
47534,529,2024-01-14,Holiday
47535,529,2024-01-15,Holiday
47536,529,2024-01-16,Present
47537,529,2024-01-17,Present
47538,529,2024-01-18,Absent
47539,529,2024-01-19,Absent
47540,529,2024-01-20,Holiday
47541,529,2024-01-21,Holiday
47542,529,2024-01-22,Present
47543,529,2024-01-23,Present
47544,529,2024-01-24,Present
47545,529,2024-01-25,Present
47546,529,2024-01-26,Holiday
47547,529,2024-01-27,Holiday
47548,529,2024-01-28,Holiday
47549,529,2024-01-29,Holiday
47550,529,2024-01-30,Absent
47551,529,2024-01-31,Holiday
47552,529,2024-02-01,Present
47553,529,2024-02-02,Present
47554,529,2024-02-03,Holiday
47555,529,2024-02-04,Holiday
47556,529,2024-02-05,Present
47557,529,2024-02-06,Present
47558,529,2024-02-07,Present
47559,529,2024-02-08,Present
47560,529,2024-02-09,Present
47561,529,2024-02-10,Holiday
47562,529,2024-02-11,Holiday
47563,529,2024-02-12,Present
47564,529,2024-02-13,Absent
47565,529,2024-02-14,Present
47566,529,2024-02-15,Leave
47567,529,2024-02-16,Present
47568,529,2024-02-17,Holiday
47569,529,2024-02-18,Holiday
47570,529,2024-02-19,Holiday
47571,529,2024-02-20,Absent
47572,529,2024-02-21,Leave
47573,529,2024-02-22,Present
47574,529,2024-02-23,Present
47575,529,2024-02-24,Holiday
47576,529,2024-02-25,Holiday
47577,529,2024-02-26,Present
